      2214,216016.00, 30.4511575329,114.4678533388,      26.664,   -0.033,   -0.067,    0.277,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216017.00, 30.4511575634,114.4678533479,      26.659,   -0.002,    0.098,   -0.390,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216018.00, 30.4511575285,114.4678533403,      26.655,    0.136,    0.033,    0.228,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216019.00, 30.4511575073,114.4678533605,      26.661,   -0.114,    0.027,   -0.324,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216020.00, 30.4511574876,114.4678533670,      26.659,    0.100,   -0.179,   -0.344,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216021.00, 30.4511575108,114.4678533297,      26.658,    0.127,    0.201,   -0.239,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216022.00, 30.4511575164,114.4678533449,      26.666,   -0.184,    0.179,    0.107,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216023.00, 30.4511575201,114.4678533099,      26.659,    0.059,   -0.132,    0.094,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216024.00, 30.4511574903,114.4678533513,      26.657,    0.207,    0.090,   -0.227,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216025.00, 30.4511574973,114.4678533697,      26.666,   -0.121,   -0.057,    0.294,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216026.00, 30.4511574754,114.4678533728,      26.673,   -0.041,    0.042,    0.181,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216027.00, 30.4511574646,114.4678534031,      26.667,    0.034,   -0.012,   -0.070,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216028.00, 30.4511574964,114.4678533835,      26.669,   -0.094,   -0.104,    0.097,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216029.00, 30.4511574812,114.4678533319,      26.669,    0.113,    0.183,   -0.494,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216030.00, 30.4511574868,114.4678533472,      26.664,    0.057,   -0.187,   -0.149,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216031.00, 30.4511575182,114.4678533435,      26.659,   -0.112,   -0.006,    0.561,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216032.00, 30.4511575166,114.4678533101,      26.653,   -0.023,    0.150,    0.048,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216033.00, 30.4511574987,114.4678533349,      26.670,    0.237,   -0.031,   -0.892,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216034.00, 30.4511574803,114.4678533105,      26.661,   -0.094,   -0.018,    0.468,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216035.00, 30.4511575067,114.4678533099,      26.663,   -0.064,    0.068,    0.074,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216036.00, 30.4511574861,114.4678533331,      26.669,    0.014,   -0.105,   -0.186,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216037.00, 30.4511574923,114.4678533608,      26.670,    0.060,    0.095,   -0.166,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216038.00, 30.4511575112,114.4678533400,      26.669,    0.036,    0.008,   -0.025,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216039.00, 30.4511575002,114.4678533096,      26.668,    0.069,   -0.095,   -0.021,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216040.00, 30.4511574667,114.4678533311,      26.673,   -0.137,   -0.002,    0.286,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216041.00, 30.4511575093,114.4678533148,      26.668,    0.050,    0.044,   -0.660,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216042.00, 30.4511575153,114.4678533398,      26.669,   -0.043,    0.039,    0.378,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216043.00, 30.4511574955,114.4678533007,      26.664,    0.094,   -0.010,   -0.453,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216044.00, 30.4511574776,114.4678533117,      26.663,    0.046,   -0.160,   -0.063,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216045.00, 30.4511574787,114.4678533314,      26.668,   -0.187,    0.039,    0.484,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216046.00, 30.4511574935,114.4678533063,      26.675,   -0.037,    0.017,    0.001,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216047.00, 30.4511574808,114.4678533245,      26.674,   -0.002,    0.014,   -0.019,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216048.00, 30.4511574692,114.4678533362,      26.671,   -0.051,   -0.036,   -0.276,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216049.00, 30.4511574723,114.4678533312,      26.667,    0.040,    0.069,    0.195,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216050.00, 30.4511575071,114.4678533464,      26.676,    0.099,    0.164,    0.249,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216051.00, 30.4511574982,114.4678533008,      26.668,    0.112,   -0.149,   -0.498,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216052.00, 30.4511575036,114.4678533729,      26.676,   -0.078,    0.112,   -0.164,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216053.00, 30.4511575139,114.4678533237,      26.673,    0.054,   -0.045,    0.055,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216054.00, 30.4511575090,114.4678533589,      26.673,    0.110,   -0.050,   -0.361,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216055.00, 30.4511575113,114.4678533915,      26.664,    0.014,    0.018,    0.352,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216056.00, 30.4511575278,114.4678533333,      26.666,   -0.103,   -0.045,   -0.233,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216057.00, 30.4511575303,114.4678533279,      26.670,    0.184,    0.025,   -0.323,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216058.00, 30.4511575067,114.4678533474,      26.667,   -0.188,    0.040,    0.712,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216059.00, 30.4511575212,114.4678533449,      26.670,    0.064,    0.164,   -0.237,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216060.00, 30.4511574905,114.4678533419,      26.668,   -0.008,   -0.076,   -0.096,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216061.00, 30.4511575083,114.4678533461,      26.669,    0.085,    0.003,   -0.472,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216062.00, 30.4511575069,114.4678533548,      26.668,    0.032,   -0.026,    0.205,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216063.00, 30.4511575347,114.4678533602,      26.674,   -0.174,    0.025,    0.287,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216064.00, 30.4511575378,114.4678533732,      26.665,    0.174,   -0.090,   -0.120,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216065.00, 30.4511575349,114.4678533640,      26.670,   -0.043,    0.114,   -0.398,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216066.00, 30.4511575372,114.4678533446,      26.668,   -0.087,   -0.045,    0.258,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216067.00, 30.4511575484,114.4678533506,      26.664,    0.036,    0.094,   -0.205,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216068.00, 30.4511575201,114.4678533266,      26.666,   -0.051,   -0.043,   -0.291,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216069.00, 30.4511575179,114.4678533571,      26.668,    0.133,    0.038,    0.475,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216070.00, 30.4511575199,114.4678533292,      26.671,    0.125,    0.009,   -0.287,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216071.00, 30.4511575310,114.4678533273,      26.661,   -0.142,   -0.142,   -0.174,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216072.00, 30.4511575294,114.4678533204,      26.673,    0.192,    0.237,   -0.191,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216073.00, 30.4511575253,114.4678533230,      26.668,   -0.070,   -0.119,    0.151,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216074.00, 30.4511574997,114.4678533784,      26.673,   -0.059,    0.048,    0.028,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216075.00, 30.4511575054,114.4678533425,      26.670,   -0.075,   -0.163,    0.064,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216076.00, 30.4511575388,114.4678533432,      26.666,    0.163,    0.121,   -0.332,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216077.00, 30.4511575353,114.4678533049,      26.670,   -0.220,    0.018,    0.257,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216078.00, 30.4511575281,114.4678533502,      26.677,    0.182,   -0.023,   -0.243,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216079.00, 30.4511575218,114.4678532791,      26.673,   -0.014,   -0.070,    0.303,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216080.00, 30.4511575192,114.4678533112,      26.668,    0.039,    0.097,   -0.086,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216081.00, 30.4511575324,114.4678533268,      26.680,   -0.144,   -0.026,    0.241,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216082.00, 30.4511574946,114.4678533096,      26.685,    0.233,    0.034,   -0.588,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216083.00, 30.4511575048,114.4678533250,      26.675,   -0.089,    0.055,    0.089,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216084.00, 30.4511575628,114.4678532737,      26.669,    0.021,   -0.174,    0.077,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216085.00, 30.4511575217,114.4678532846,      26.676,   -0.070,    0.112,   -0.090,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216086.00, 30.4511575012,114.4678533025,      26.674,   -0.033,   -0.125,    0.076,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216087.00, 30.4511575291,114.4678533250,      26.666,    0.068,    0.065,   -0.146,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216088.00, 30.4511575386,114.4678532956,      26.680,   -0.010,    0.111,    0.076,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216089.00, 30.4511575395,114.4678533005,      26.670,    0.104,   -0.059,   -0.365,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216090.00, 30.4511575407,114.4678533021,      26.674,   -0.057,   -0.009,   -0.173,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216091.00, 30.4511575220,114.4678533455,      26.675,   -0.015,   -0.029,    0.388,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216092.00, 30.4511575587,114.4678533398,      26.660,   -0.009,    0.021,   -0.316,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216093.00, 30.4511575417,114.4678533103,      26.677,    0.159,   -0.101,   -0.405,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216094.00, 30.4511575401,114.4678533274,      26.675,   -0.125,    0.182,    0.279,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216095.00, 30.4511574885,114.4678532792,      26.669,    0.002,    0.005,    0.098,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216096.00, 30.4511575343,114.4678532520,      26.672,   -0.068,    0.096,    0.061,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216097.00, 30.4511575118,114.4678532856,      26.682,    0.102,   -0.052,   -0.364,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216098.00, 30.4511575111,114.4678532774,      26.683,    0.046,   -0.054,   -0.329,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216099.00, 30.4511575011,114.4678532680,      26.673,    0.159,   -0.045,   -0.235,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216100.00, 30.4511575196,114.4678532931,      26.683,   -0.312,    0.053,    0.799,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216101.00, 30.4511575232,114.4678533002,      26.670,    0.083,   -0.082,   -0.558,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216102.00, 30.4511575112,114.4678532727,      26.671,   -0.036,    0.203,    0.352,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216103.00, 30.4511575226,114.4678533078,      26.680,    0.145,   -0.087,   -0.168,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216104.00, 30.4511575032,114.4678532742,      26.690,    0.134,    0.164,   -0.597,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216105.00, 30.4511574890,114.4678532786,      26.683,   -0.237,   -0.199,    0.311,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216106.00, 30.4511575297,114.4678532675,      26.680,    0.151,    0.035,    0.033,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216107.00, 30.4511575053,114.4678532908,      26.683,    0.061,    0.172,    0.088,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216108.00, 30.4511574938,114.4678532991,      26.687,   -0.141,   -0.202,   -0.074,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216109.00, 30.4511574909,114.4678533115,      26.682,    0.041,    0.230,   -0.036,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216110.00, 30.4511575046,114.4678533131,      26.681,    0.111,   -0.070,   -0.086,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216111.00, 30.4511575097,114.4678533016,      26.672,    0.248,    0.003,   -0.442,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216112.00, 30.4511575272,114.4678532913,      26.688,   -0.265,   -0.132,    0.538,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216113.00, 30.4511574641,114.4678533036,      26.688,    0.009,    0.083,   -0.306,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216114.00, 30.4511575029,114.4678532971,      26.687,    0.097,   -0.084,   -0.222,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216115.00, 30.4511575041,114.4678533084,      26.686,   -0.009,    0.092,    0.079,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216116.00, 30.4511574605,114.4678533156,      26.694,    0.010,   -0.056,   -0.286,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216117.00, 30.4511574934,114.4678532684,      26.685,   -0.079,    0.064,    0.256,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216118.00, 30.4511575025,114.4678532725,      26.684,   -0.135,   -0.118,    0.317,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216119.00, 30.4511574911,114.4678532525,      26.682,    0.071,    0.008,   -0.405,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216120.00, 30.4511575138,114.4678532582,      26.684,    0.097,    0.052,    0.076,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216121.00, 30.4511575066,114.4678532828,      26.687,   -0.129,    0.086,    0.141,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216122.00, 30.4511574779,114.4678532571,      26.687,    0.070,   -0.118,   -0.183,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216123.00, 30.4511574882,114.4678532856,      26.689,    0.144,    0.231,   -0.096,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216124.00, 30.4511574938,114.4678532891,      26.685,   -0.108,    0.016,   -0.100,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216125.00, 30.4511575069,114.4678532873,      26.691,    0.123,   -0.127,   -0.027,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216126.00, 30.4511575423,114.4678532573,      26.682,   -0.137,    0.100,   -0.021,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216127.00, 30.4511575179,114.4678532400,      26.683,   -0.101,   -0.059,    0.033,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216128.00, 30.4511575043,114.4678532927,      26.687,    0.063,   -0.009,    0.042,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216129.00, 30.4511575117,114.4678532899,      26.683,    0.088,    0.001,   -0.209,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216130.00, 30.4511574850,114.4678532475,      26.679,    0.034,   -0.007,    0.109,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216131.00, 30.4511574944,114.4678532585,      26.682,    0.069,    0.086,   -0.488,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216132.00, 30.4511575154,114.4678532387,      26.679,    0.019,   -0.120,   -0.094,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216133.00, 30.4511575294,114.4678532932,      26.680,   -0.020,    0.035,    0.115,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216134.00, 30.4511574906,114.4678532598,      26.688,    0.132,    0.120,   -0.120,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216135.00, 30.4511574748,114.4678532719,      26.680,   -0.159,    0.032,    0.142,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216136.00, 30.4511574865,114.4678532921,      26.683,    0.074,   -0.040,   -0.023,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216137.00, 30.4511574934,114.4678532851,      26.685,    0.064,   -0.005,   -0.245,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216138.00, 30.4511574558,114.4678532731,      26.688,    0.113,   -0.176,   -0.439,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216139.00, 30.4511574785,114.4678532770,      26.689,   -0.131,    0.115,    0.264,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216140.00, 30.4511574760,114.4678532413,      26.682,    0.040,   -0.086,   -0.160,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216141.00, 30.4511574752,114.4678532682,      26.686,   -0.059,    0.102,    0.451,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216142.00, 30.4511575055,114.4678533125,      26.683,    0.096,   -0.018,   -0.247,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216143.00, 30.4511574952,114.4678532673,      26.678,   -0.004,   -0.102,   -0.029,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216144.00, 30.4511574664,114.4678532593,      26.682,   -0.154,    0.001,   -0.053,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216145.00, 30.4511574811,114.4678532789,      26.685,   -0.066,    0.157,    0.013,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216146.00, 30.4511575063,114.4678532383,      26.684,    0.230,    0.052,    0.031,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216147.00, 30.4511574942,114.4678532699,      26.678,   -0.001,   -0.006,   -0.212,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216148.00, 30.4511575100,114.4678532947,      26.678,    0.120,    0.095,   -0.350,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216149.00, 30.4511574989,114.4678532881,      26.683,    0.005,   -0.192,    0.316,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216150.00, 30.4511575098,114.4678532561,      26.673,   -0.115,    0.102,   -0.015,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216151.00, 30.4511575017,114.4678532624,      26.685,    0.177,   -0.065,   -0.193,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216152.00, 30.4511574953,114.4678532541,      26.683,   -0.116,   -0.082,    0.029,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216153.00, 30.4511574778,114.4678532346,      26.685,    0.123,    0.090,   -0.184,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216154.00, 30.4511574957,114.4678532533,      26.678,    0.018,    0.037,   -0.454,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216155.00, 30.4511574756,114.4678532528,      26.686,   -0.059,   -0.105,    0.670,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216156.00, 30.4511574839,114.4678532506,      26.678,    0.004,    0.081,   -0.312,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216157.00, 30.4511574752,114.4678532578,      26.684,    0.017,    0.094,   -0.348,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216158.00, 30.4511574848,114.4678532536,      26.683,   -0.114,   -0.220,    0.768,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216159.00, 30.4511574996,114.4678533009,      26.679,    0.241,    0.109,   -0.834,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216160.00, 30.4511575160,114.4678532729,      26.675,   -0.152,   -0.039,    0.434,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216161.00, 30.4511575026,114.4678532537,      26.686,    0.143,    0.124,   -0.466,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216162.00, 30.4511574969,114.4678532485,      26.689,   -0.156,    0.023,    0.149,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216163.00, 30.4511575035,114.4678532510,      26.677,   -0.096,   -0.012,    0.274,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216164.00, 30.4511574938,114.4678532656,      26.682,    0.046,   -0.038,   -0.339,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216165.00, 30.4511574780,114.4678532669,      26.683,   -0.049,    0.019,   -0.100,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216166.00, 30.4511574758,114.4678532173,      26.679,   -0.049,    0.016,    0.392,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216167.00, 30.4511574808,114.4678532095,      26.679,    0.209,   -0.004,   -0.603,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216168.00, 30.4511574646,114.4678532610,      26.683,   -0.089,    0.054,    0.312,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216169.00, 30.4511574878,114.4678532677,      26.690,    0.107,    0.069,   -0.210,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216170.00, 30.4511574716,114.4678532590,      26.684,   -0.007,   -0.082,   -0.270,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216171.00, 30.4511574822,114.4678532376,      26.687,   -0.068,    0.019,    0.328,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216172.00, 30.4511574853,114.4678532385,      26.676,    0.076,   -0.008,   -0.405,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216173.00, 30.4511575104,114.4678532279,      26.674,   -0.037,    0.041,   -0.028,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216174.00, 30.4511574749,114.4678532536,      26.682,    0.151,   -0.052,   -0.112,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216175.00, 30.4511574806,114.4678532349,      26.683,   -0.116,    0.152,    0.186,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216176.00, 30.4511574854,114.4678532498,      26.676,   -0.073,    0.042,    0.124,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216177.00, 30.4511574965,114.4678532384,      26.677,    0.162,   -0.087,   -0.156,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216178.00, 30.4511574816,114.4678532367,      26.680,    0.077,   -0.003,   -0.128,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
      2214,216179.00, 30.4511575039,114.4678531886,      26.683,   -0.046,    0.062,   -0.074,       0.008,       0.008,       0.018,    0.200,    0.200,    0.425,1
